TERM_OF_LOAN,Profitability,Origination_year,YEAR,Months_elapsed,CREDIT_SCORE_BUCKET,OPB,PAYMENT_AMOUNT,AUTO_PTI_TOTAL,Actual_profitability,Error (%)
72.0,171.58008525800065,2023.0,2027.0,48.0,<600,746.0003706869593,315.0107116790848,9.20454278529113,,
72.0,0.0,2023.0,2028.0,60.0,<600,0.0,315.0107116790848,9.20454278529113,,
72.0,0.0,2023.0,2029.0,72.0,<600,0.0,315.0107116790848,9.20454278529113,,
72.0,0.0,2023.0,2030.0,84.0,<600,0.0,315.0107116790848,9.20454278529113,,
42.0,0.011901129980034965,2023.0,2023.0,0.0,601-660,21372.18680609937,370.0459040902968,12.690731155608589,0.012685990578593398,6.186829429645201
42.0,3386.327191403162,2023.0,2024.0,12.0,601-660,16931.63595701581,370.0459040902968,12.690731155608589,3609.6500851803107,6.186829429645205
42.0,2623.1278726657715,2023.0,2025.0,24.0,601-660,12491.085107932246,370.0459040902968,12.690731155608589,,
42.0,1771.1175369467105,2023.0,2026.0,36.0,601-660,8050.534258848684,370.0459040902968,12.690731155608589,,
42.0,0.0,2023.0,2027.0,48.0,601-660,0.0,370.0459040902968,12.690731155608589,,
42.0,0.0,2023.0,2028.0,60.0,601-660,0.0,370.0459040902968,12.690731155608589,,
42.0,0.0,2023.0,2029.0,72.0,601-660,0.0,370.0459040902968,12.690731155608589,,
42.0,0.0,2023.0,2030.0,84.0,601-660,0.0,370.0459040902968,12.690731155608589,,
72.0,0.07654447350048722,2023.0,2023.0,0.0,601-660,17511.305986311425,355.44507304304244,10.90099645314067,0.07791296671672132,1.756438336136928
72.0,2649.193021958983,2023.0,2024.0,12.0,601-660,13245.965109794915,355.44507304304244,10.90099645314067,2696.5563718293365,1.756438336136925
72.0,1885.9310889884653,2023.0,2025.0,24.0,601-660,8980.624233278406,355.44507304304244,10.90099645314067,,
72.0,1037.3623384876173,2023.0,2026.0,36.0,601-660,4715.283356761896,355.44507304304244,10.90099645314067,,
72.0,103.48677045643898,2023.0,2027.0,48.0,601-660,449.94248024538683,355.44507304304244,10.90099645314067,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,355.44507304304244,10.90099645314067,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,355.44507304304244,10.90099645314067,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,355.44507304304244,10.90099645314067,,
72.0,0.0944358192808644,2023.0,2023.0,0.0,601-660,23125.298255616017,457.9024021873448,12.1045129830311,0.09612418125064853,1.7564383361369191
72.0,3526.0938858735753,2023.0,2024.0,12.0,601-660,17630.469429367877,457.9024021873448,12.1045129830311,3589.134825891169,1.7564383361369198
72.0,2548.484526655145,2023.0,2025.0,24.0,601-660,12135.64060311974,457.9024021873448,12.1045129830311,,
72.0,1460.978590911753,2023.0,2026.0,36.0,601-660,6640.811776871604,457.9024021873448,12.1045129830311,,
72.0,263.57607864339667,2023.0,2027.0,48.0,601-660,1145.9829506234637,457.9024021873448,12.1045129830311,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,457.9024021873448,12.1045129830311,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,457.9024021873448,12.1045129830311,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,457.9024021873448,12.1045129830311,,
75.0,0.01537273599863731,2023.0,2023.0,0.0,601-660,17777.238151102727,386.7289528553341,10.47615223388057,0.014889149065178539,3.2479151853596724
75.0,2627.2981433677437,2023.0,2024.0,12.0,601-660,13136.490716838718,386.7289528553341,10.47615223388057,2544.650067413941,3.247915185359676
75.0,1784.1060893406889,2023.0,2025.0,24.0,601-660,8495.74328257471,386.7289528553341,10.47615223388057,,
75.0,848.0990866283537,2023.0,2026.0,36.0,601-660,3854.9958483106984,386.7289528553341,10.47615223388057,,
75.0,0.0,2023.0,2027.0,48.0,601-660,0.0,386.7289528553341,10.47615223388057,,
75.0,0.0,2023.0,2028.0,60.0,601-660,0.0,386.7289528553341,10.47615223388057,,
75.0,0.0,2023.0,2029.0,72.0,601-660,0.0,386.7289528553341,10.47615223388057,,
75.0,0.0,2023.0,2030.0,84.0,601-660,0.0,386.7289528553341,10.47615223388057,,
72.0,0.00743929848546413,2023.0,2023.0,0.0,601-660,20830.693921501508,414.9715268417106,10.7511336279314,0.007572301288218185,1.7564383361369236
72.0,3170.2071198801964,2023.0,2024.0,12.0,601-660,15851.03559940098,414.9715268417106,10.7511336279314,3226.885371610355,1.7564383361369185
72.0,2282.989228233095,2023.0,2025.0,24.0,601-660,10871.377277300453,414.9715268417106,10.7511336279314,,
72.0,1296.1781701439836,2023.0,2026.0,36.0,601-660,5891.718955199925,414.9715268417106,10.7511336279314,,
72.0,209.7739456128615,2023.0,2027.0,48.0,601-660,912.0606330993978,414.9715268417106,10.7511336279314,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,414.9715268417106,10.7511336279314,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,414.9715268417106,10.7511336279314,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,414.9715268417106,10.7511336279314,,
72.0,0.08745785758589344,2023.0,2023.0,0.0,601-660,33644.80596713094,518.3559881396529,12.30309505506747,0.08902146471961944,1.756438336136918
72.0,5484.9068218910215,2023.0,2024.0,12.0,601-660,27424.534109455104,518.3559881396529,12.30309505506747,5582.968215929955,1.7564383361369174
72.0,4452.895072873646,2023.0,2025.0,24.0,601-660,21204.26225177927,518.3559881396529,12.30309505506747,,
72.0,3296.477886702755,2023.0,2026.0,36.0,601-660,14983.990394103432,518.3559881396529,12.30309505506747,,
72.0,2015.6552633783474,2023.0,2027.0,48.0,601-660,8763.718536427597,518.3559881396529,12.30309505506747,,
72.0,610.4272029004231,2023.0,2028.0,60.0,601-660,2543.446678751763,518.3559881396529,12.30309505506747,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,518.3559881396529,12.30309505506747,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,518.3559881396529,12.30309505506747,,
75.0,0.04671795055717695,2023.0,2023.0,0.0,601-660,20935.97770087623,408.9286516490401,13.396852285363032,0.04524832339065133,3.2479151853596804
75.0,3205.7667762175497,2023.0,2024.0,12.0,601-660,16028.833881087747,408.9286516490401,13.396852285363032,3104.9215574593222,3.2479151853596755
75.0,2335.5549128728458,2023.0,2025.0,24.0,601-660,11121.690061299267,408.9286516490401,13.396852285363032,,
75.0,1367.2001731323728,2023.0,2026.0,36.0,601-660,6214.546241510785,408.9286516490401,13.396852285363032,,
75.0,300.70255699613017,2023.0,2027.0,48.0,601-660,1307.402421722305,408.9286516490401,13.396852285363032,,
75.0,0.0,2023.0,2028.0,60.0,601-660,0.0,408.9286516490401,13.396852285363032,,
75.0,0.0,2023.0,2029.0,72.0,601-660,0.0,408.9286516490401,13.396852285363032,,
75.0,0.0,2023.0,2030.0,84.0,601-660,0.0,408.9286516490401,13.396852285363032,,
75.0,0.005675006425000229,2023.0,2023.0,0.0,601-660,19174.09106565116,378.8681991498223,11.54236135547712,0.005496485246033261,3.2479151853596693
75.0,2925.5345351706583,2023.0,2024.0,12.0,601-660,14627.672675853291,378.8681991498223,11.54236135547712,2833.504705560866,3.2479151853596693
75.0,2117.063400071639,2023.0,2025.0,24.0,601-660,10081.254286055424,378.8681991498223,11.54236135547712,,
75.0,1217.663897176662,2023.0,2026.0,36.0,601-660,5534.835896257555,378.8681991498223,11.54236135547712,,
75.0,227.33602648572855,2023.0,2027.0,48.0,601-660,988.4175064596893,378.8681991498223,11.54236135547712,,
75.0,0.0,2023.0,2028.0,60.0,601-660,0.0,378.8681991498223,11.54236135547712,,
75.0,0.0,2023.0,2029.0,72.0,601-660,0.0,378.8681991498223,11.54236135547712,,
75.0,0.0,2023.0,2030.0,84.0,601-660,0.0,378.8681991498223,11.54236135547712,,
72.0,0.091788593492597,2023.0,2023.0,0.0,601-660,20392.21056716494,395.12487289683907,25.9279161825063,0.09342962728351449,1.7564383361369162
72.0,3130.1424184805746,2023.0,2024.0,12.0,601-660,15650.712092402871,395.12487289683907,25.9279161825063,3186.104377190892,1.7564383361369271
72.0,2290.934859704568,2023.0,2025.0,24.0,601-660,10909.213617640802,395.12487289683907,25.9279161825063,,
72.0,1356.8973314333216,2023.0,2026.0,36.0,601-660,6167.715142878735,395.12487289683907,25.9279161825063,,
72.0,328.02983366683264,2023.0,2027.0,48.0,601-660,1426.2166681166636,395.12487289683907,25.9279161825063,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,395.12487289683907,25.9279161825063,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,395.12487289683907,25.9279161825063,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,395.12487289683907,25.9279161825063,,
72.0,0.05781484473094415,2023.0,2023.0,0.0,<600,18909.613498019917,393.1438186455297,8.21827242268809,0.05884848202954574,1.7564383361369271
72.0,2838.3775348547124,2023.0,2024.0,12.0,<600,14191.887674273561,393.1438186455297,8.21827242268809,2889.1232023591756,1.7564383361369198
72.0,1989.573988610713,2023.0,2025.0,24.0,<600,9474.161850527205,393.1438186455297,8.21827242268809,,
72.0,1046.4159258917866,2023.0,2026.0,36.0,<600,4756.436026780848,393.1438186455297,8.21827242268809,,
72.0,8.90334669793363,2023.0,2027.0,48.0,<600,38.71020303449404,393.1438186455297,8.21827242268809,,
72.0,0.0,2023.0,2028.0,60.0,<600,0.0,393.1438186455297,8.21827242268809,,
72.0,0.0,2023.0,2029.0,72.0,<600,0.0,393.1438186455297,8.21827242268809,,
72.0,0.0,2023.0,2030.0,84.0,<600,0.0,393.1438186455297,8.21827242268809,,
72.0,0.027958875580637844,2023.0,2023.0,0.0,601-660,22875.58679408011,437.481714857285,23.77073594211038,0.028458735724889703,1.756438336136928
72.0,3525.161243158538,2023.0,2024.0,12.0,601-660,17625.80621579269,437.481714857285,23.77073594211038,3588.1855090105087,1.756438336136928
72.0,2598.965383876107,2023.0,2025.0,24.0,601-660,12376.02563750527,437.481714857285,23.77073594211038,,
72.0,1567.7739130279272,2023.0,2026.0,36.0,601-660,7126.24505921785,437.481714857285,23.77073594211038,,
72.0,431.5868306139989,2023.0,2027.0,48.0,601-660,1876.46448093043,437.481714857285,23.77073594211038,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,437.481714857285,23.77073594211038,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,437.481714857285,23.77073594211038,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,437.481714857285,23.77073594211038,,
72.0,0.05406089210097251,2023.0,2023.0,0.0,<600,21993.005682042163,433.23067141871326,10.38136037864499,0.05502741470829403,1.7564383361369225
72.0,3358.847525003521,2023.0,2024.0,12.0,<600,16794.237625017602,433.23067141871326,10.38136037864499,3418.8983665878286,1.7564383361369267
72.0,2435.048609278539,2023.0,2025.0,24.0,<600,11595.469567993045,433.23067141871326,10.38136037864499,,
72.0,1407.2743324130668,2023.0,2026.0,36.0,<600,6396.701510968485,433.23067141871326,10.38136037864499,,
72.0,275.52469440710297,2023.0,2027.0,48.0,<600,1197.933453943926,433.23067141871326,10.38136037864499,,
72.0,0.0,2023.0,2028.0,60.0,<600,0.0,433.23067141871326,10.38136037864499,,
72.0,0.0,2023.0,2029.0,72.0,<600,0.0,433.23067141871326,10.38136037864499,,
72.0,0.0,2023.0,2030.0,84.0,<600,0.0,433.23067141871326,10.38136037864499,,
72.0,0.03837937617381448,2023.0,2023.0,0.0,601-660,47454.17748024786,843.5107118044599,17.408216325419552,0.03906553826410344,1.7564383361369296
72.0,7466.409787718869,2023.0,2024.0,12.0,601-660,37332.048938594344,843.5107118044599,17.408216325419552,7599.897297356675,1.756438336136921
72.0,5714.083283357572,2023.0,2025.0,24.0,601-660,27209.920396940823,843.5107118044599,17.408216325419552,,
72.0,3759.3142081632072,2023.0,2026.0,36.0,601-660,17087.791855287305,843.5107118044599,17.408216325419552,,
72.0,1602.1025621357703,2023.0,2027.0,48.0,601-660,6965.663313633784,843.5107118044599,17.408216325419552,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,843.5107118044599,17.408216325419552,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,843.5107118044599,17.408216325419552,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,843.5107118044599,17.408216325419552,,
60.0,0.056725653819240995,2023.0,2023.0,0.0,601-660,20955.138941383462,396.5750039657639,13.01550216432724,0.05395944138101156,5.1264660408491025
60.0,3239.2477787588596,2023.0,2024.0,12.0,601-660,16196.238893794296,396.5750039657639,13.01550216432724,3081.2866642926833,5.126466040849094
60.0,2401.841157703077,2023.0,2025.0,24.0,601-660,11437.338846205128,396.5750039657639,13.01550216432724,,
60.0,1469.2565356955113,2023.0,2026.0,36.0,601-660,6678.43879861596,396.5750039657639,13.01550216432724,,
60.0,441.4939127361626,2023.0,2027.0,48.0,601-660,1919.5387510267938,396.5750039657639,13.01550216432724,,
60.0,0.0,2023.0,2028.0,60.0,601-660,0.0,396.5750039657639,13.01550216432724,,
60.0,0.0,2023.0,2029.0,72.0,601-660,0.0,396.5750039657639,13.01550216432724,,
60.0,0.0,2023.0,2030.0,84.0,601-660,0.0,396.5750039657639,13.01550216432724,,
72.0,0.0002220328849674713,2023.0,2023.0,0.0,<600,18474.339772901632,387.6237740493268,12.80694938836446,0.0002260024791519154,1.756438336136921
72.0,2764.5708968619424,2023.0,2024.0,12.0,<600,13822.854484309712,387.6237740493268,12.80694938836446,2813.99701928644,1.756438336136925
72.0,1925.9875311007356,2023.0,2025.0,24.0,<600,9171.369195717789,387.6237740493268,12.80694938836446,,
72.0,994.3744595676906,2023.0,2026.0,36.0,<600,4519.883907125866,387.6237740493268,12.80694938836446,,
72.0,0.0,2023.0,2027.0,48.0,<600,0.0,387.6237740493268,12.80694938836446,,
72.0,0.0,2023.0,2028.0,60.0,<600,0.0,387.6237740493268,12.80694938836446,,
72.0,0.0,2023.0,2029.0,72.0,<600,0.0,387.6237740493268,12.80694938836446,,
72.0,0.0,2023.0,2030.0,84.0,<600,0.0,387.6237740493268,12.80694938836446,,
72.0,0.08147955389323848,2023.0,2023.0,0.0,601-660,16063.02128078771,325.52755853875954,10.6155414123219,0.08293627848308059,1.756438336136931
72.0,2431.338115664519,2023.0,2024.0,12.0,601-660,12156.690578322596,325.52755853875954,10.6155414123219,2474.8065669516927,1.7564383361369218
72.0,1732.575573930071,2023.0,2025.0,24.0,601-660,8250.35987585748,325.52755853875954,10.6155414123219,,
72.0,955.6864181463209,2023.0,2026.0,36.0,601-660,4344.029173392368,325.52755853875954,10.6155414123219,,
72.0,100.67064831326816,2023.0,2027.0,48.0,601-660,437.69847092725286,325.52755853875954,10.6155414123219,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,325.52755853875954,10.6155414123219,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,325.52755853875954,10.6155414123219,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,325.52755853875954,10.6155414123219,,
72.0,0.06017859454955177,2023.0,2023.0,0.0,601-660,21954.62877636565,393.4955735011306,11.17591888280538,0.06125449192838787,1.7564383361369211
72.0,3446.536378870417,2023.0,2024.0,12.0,601-660,17232.681894352085,393.4955735011306,11.17591888280538,3508.1549574338737,1.7564383361369253
72.0,2627.2543525910883,2023.0,2025.0,24.0,601-660,12510.735012338517,393.4955735011306,11.17591888280538,,
72.0,1713.5333886714886,2023.0,2026.0,36.0,601-660,7788.788130324949,393.4955735011306,11.17591888280538,,
72.0,705.373487111618,2023.0,2027.0,48.0,601-660,3066.8412483113825,393.4955735011306,11.17591888280538,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,393.4955735011306,11.17591888280538,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,393.4955735011306,11.17591888280538,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,393.4955735011306,11.17591888280538,,
75.0,0.026825887353688672,2023.0,2023.0,0.0,660+,19361.335918998542,385.7025980814571,10.551508363574829,0.025982013588873438,3.247915185359672
75.0,2946.5809484042115,2023.0,2024.0,12.0,660+,14732.904742021057,385.7025980814571,10.551508363574829,2853.889052494912,3.2479151853596733
75.0,2121.93944865915,2023.0,2025.0,24.0,660+,10104.473565043572,385.7025980814571,10.551508363574829,,
75.0,1204.7293253745393,2023.0,2026.0,36.0,660+,5476.042388066087,385.7025980814571,10.551508363574829,,
75.0,194.95057855037857,2023.0,2027.0,48.0,660+,847.6112110886024,385.7025980814571,10.551508363574829,,
75.0,0.0,2023.0,2028.0,60.0,660+,0.0,385.7025980814571,10.551508363574829,,
75.0,0.0,2023.0,2029.0,72.0,660+,0.0,385.7025980814571,10.551508363574829,,
75.0,0.0,2023.0,2030.0,84.0,660+,0.0,385.7025980814571,10.551508363574829,,
72.0,0.02882134117575229,2023.0,2023.0,0.0,601-660,20600.656199259996,383.86938631047576,11.50921791441584,0.029336620830547153,1.7564383361369256
72.0,3198.8447127068575,2023.0,2024.0,12.0,601-660,15994.223563534288,383.86938631047576,11.50921791441584,3256.0349589641237,1.7564383361369278
72.0,2391.4360948398016,2023.0,2025.0,24.0,601-660,11387.790927808579,383.86938631047576,11.50921791441584,,
72.0,1491.8988242582311,2023.0,2026.0,36.0,601-660,6781.3582920828685,383.86938631047576,11.50921791441584,,
72.0,500.2329009621472,2023.0,2027.0,48.0,601-660,2174.9256563571616,383.86938631047576,11.50921791441584,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,383.86938631047576,11.50921791441584,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,383.86938631047576,11.50921791441584,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,383.86938631047576,11.50921791441584,,
72.0,0.05570475443867438,2023.0,2023.0,0.0,601-660,18155.024210687152,356.03623161718417,6.775910748365099,0.056700666685178064,1.756438336136928
72.0,2776.5178862561884,2023.0,2024.0,12.0,601-660,13882.589431280941,356.03623161718417,6.775910748365099,2826.157601814099,1.7564383361369211
72.0,2018.1324768936934,2023.0,2025.0,24.0,601-660,9610.154651874731,356.03623161718417,6.775910748365099,,
72.0,1174.298371943075,2023.0,2026.0,36.0,601-660,5337.719872468522,356.03623161718417,6.775910748365099,,
72.0,245.0155714043313,2023.0,2027.0,48.0,601-660,1065.28509306231,356.03623161718417,6.775910748365099,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,356.03623161718417,6.775910748365099,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,356.03623161718417,6.775910748365099,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,356.03623161718417,6.775910748365099,,
75.0,0.03170278356592623,2023.0,2023.0,0.0,601-660,15453.18496775632,290.98418820301265,6.79211071560733,0.030705495126957888,3.2479151853596733
75.0,2392.2749418640337,2023.0,2024.0,12.0,601-660,11961.37470932017,290.98418820301265,6.79211071560733,2317.0200943711193,3.247915185359666
75.0,1778.6085346856432,2023.0,2025.0,24.0,601-660,8469.564450884016,290.98418820301265,6.79211071560733,,
75.0,1095.1059223385303,2023.0,2026.0,36.0,601-660,4977.754192447865,290.98418820301265,6.79211071560733,,
75.0,341.7671048226941,2023.0,2027.0,48.0,601-660,1485.9439340117133,290.98418820301265,6.79211071560733,,
75.0,0.0,2023.0,2028.0,60.0,601-660,0.0,290.98418820301265,6.79211071560733,,
75.0,0.0,2023.0,2029.0,72.0,601-660,0.0,290.98418820301265,6.79211071560733,,
75.0,0.0,2023.0,2030.0,84.0,601-660,0.0,290.98418820301265,6.79211071560733,,
72.0,0.003561398068417732,2023.0,2023.0,0.0,601-660,41264.62107250666,806.7701346282365,22.94086940941678,0.00362507019096369,1.7564383361369185
72.0,6316.6758913935655,2023.0,2024.0,12.0,601-660,31583.379456967825,806.7701346282365,22.94086940941678,6429.607991011006,1.7564383361369198
72.0,4599.448946700087,2023.0,2025.0,24.0,601-660,21902.137841428987,806.7701346282365,22.94086940941678,,
72.0,2688.5971696958327,2023.0,2026.0,36.0,601-660,12220.896225890148,806.7701346282365,22.94086940941678,,
72.0,584.1205603808014,2023.0,2027.0,48.0,601-660,2539.65461035131,806.7701346282365,22.94086940941678,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,806.7701346282365,22.94086940941678,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,806.7701346282365,22.94086940941678,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,806.7701346282365,22.94086940941678,,
72.0,0.06044986811549244,2023.0,2023.0,0.0,601-660,18263.85486807092,383.6157471249302,12.69108829591368,0.06153061543342612,1.7564383361369242
72.0,2732.093180514352,2023.0,2024.0,12.0,601-660,13660.46590257176,383.6157471249302,12.69108829591368,2780.938653122241,1.7564383361369267
72.0,1901.9861567852454,2023.0,2025.0,24.0,601-660,9057.076937072598,383.6157471249302,12.69108829591368,,
72.0,979.8113537461555,2023.0,2026.0,36.0,601-660,4453.687971573434,383.6157471249302,12.69108829591368,,
72.0,0.0,2023.0,2027.0,48.0,601-660,0.0,383.6157471249302,12.69108829591368,,
72.0,0.0,2023.0,2028.0,60.0,601-660,0.0,383.6157471249302,12.69108829591368,,
72.0,0.0,2023.0,2029.0,72.0,601-660,0.0,383.6157471249302,12.69108829591368,,
72.0,0.0,2023.0,2030.0,84.0,601-660,0.0,383.6157471249302,12.69108829591368,,
72.0,0.05138796591877246,2023.0,2023.0,0.0,601-660,20186.8339319799,344.44131713171095,10.6143855416296,0.052306700865136176,1.7564383361369205
